DDPG_small,DDPG_small_plus,DDPG_small_ultra,DDPG_medium,DDPG_medium_plus,DDPG_medium_ultra,DDPG_large,DDPG_large_plus,DDPG_large_ultra,MALA,fisher_MALA,rwm,NUTS_1c,NUTS_4c
0.001953,0.006836,0.001953,0.01172,0.00586,0.004883,0.007812,0.012695,0.004883,0.10596,0.03613,0.02051,0.006836,0.01074
0.001953,0.007812,0.00293,0.01172,0.004883,0.004883,0.007812,0.012695,0.004883,0.10645,0.03613,0.02051,0.00586,0.01074
0.001953,0.00586,0.00293,0.01172,0.004883,0.003906,0.00879,0.012695,0.004883,0.10645,0.03516,0.02148,0.006836,0.01172
0.001953,0.00586,0.00293,0.012695,0.004883,0.004883,0.00879,0.012695,0.00586,0.10645,0.03516,0.02051,0.006836,0.01074
0.000977,0.006836,0.001953,0.01367,0.004883,0.004883,0.007812,0.01367,0.00586,0.10547,0.0371,0.02051,0.00586,0.01074
0.000977,0.00586,0.001953,0.01367,0.004883,0.003906,0.007812,0.012695,0.00586,0.10547,0.03613,0.02051,0.006836,0.00879
0.00293,0.00586,0.001953,0.01367,0.003906,0.004883,0.006836,0.01367,0.004883,0.10596,0.0371,0.02051,0.007812,0.01074
0.000977,0.00586,0.001953,0.01367,0.004883,0.004883,0.006836,0.01465,0.004883,0.10547,0.0371,0.01953,0.00586,0.009766
0.001953,0.00586,0.001953,0.01367,0.003906,0.003906,0.007812,0.01367,0.003906,0.1045,0.0381,0.01953,0.00586,0.009766
0.000977,0.00586,0.001953,0.01367,0.003906,0.004883,0.00586,0.012695,0.004883,0.1035,0.0381,0.01953,0.00586,0.009766
0.001953,0.006836,0.001953,0.01465,0.004883,0.004883,0.00586,0.012695,0.004883,0.10205,0.03906,0.02051,0.00586,0.009766
0.001953,0.006836,0.001953,0.01465,0.004883,0.004883,0.00586,0.012695,0.003906,0.1006,0.03906,0.02148,0.006836,0.00879
0.000977,0.00586,0.001953,0.01367,0.006836,0.003906,0.00586,0.01465,0.004883,0.1001,0.03906,0.02148,0.006836,0.009766
0.000977,0.004883,0.00293,0.01367,0.00586,0.003906,0.00586,0.01172,0.003906,0.0996,0.03906,0.02148,0.006836,0.00879
0.001953,0.004883,0.00293,0.012695,0.00586,0.00293,0.00586,0.01074,0.003906,0.09766,0.03906,0.02051,0.006836,0.00879
0.001953,0.003906,0.001953,0.012695,0.007812,0.003906,0.00586,0.01074,0.00293,0.0962,0.03906,0.01855,0.00586,0.009766
0.000977,0.003906,0.00293,0.012695,0.006836,0.004883,0.00586,0.009766,0.00293,0.0952,0.04004,0.01758,0.006836,0.009766
0.001953,0.003906,0.001953,0.012695,0.006836,0.003906,0.00586,0.009766,0.00293,0.0947,0.04004,0.0166,0.00586,0.00879
0.001953,0.003906,0.00293,0.012695,0.007812,0.003906,0.00586,0.01074,0.00293,0.0923,0.04102,0.0166,0.004883,0.00879
0.001953,0.00293,0.00293,0.012695,0.00586,0.004883,0.00586,0.01074,0.001953,0.09033,0.04004,0.01758,0.006836,0.007812
0.000977,0.00293,0.001953,0.01172,0.00586,0.003906,0.00586,0.009766,0.00293,0.0884,0.04004,0.0166,0.00586,0.00879
0.001953,0.003906,0.003906,0.01172,0.00586,0.004883,0.006836,0.00879,0.001953,0.0864,0.04004,0.01758,0.004883,0.00879
0.00293,0.00293,0.00293,0.01074,0.004883,0.003906,0.00586,0.00879,0.00293,0.08496,0.04004,0.01563,0.00586,0.00879
0.00293,0.00293,0.003906,0.01074,0.00586,0.004883,0.006836,0.009766,0.001953,0.083,0.04004,0.01563,0.004883,0.007812
0.001953,0.00293,0.00293,0.01172,0.00586,0.004883,0.004883,0.009766,0.001953,0.08105,0.04004,0.01563,0.00586,0.007812
0.00293,0.00293,0.00293,0.01074,0.004883,0.004883,0.004883,0.009766,0.000977,0.0796,0.04102,0.01563,0.004883,0.00879
0.00293,0.00293,0.00293,0.01074,0.004883,0.004883,0.00586,0.009766,0.000977,0.07764,0.04004,0.0166,0.003906,0.00879
0.003906,0.00293,0.00293,0.01172,0.00586,0.004883,0.004883,0.009766,0.000977,0.0757,0.042,0.01563,0.003906,0.00879
0.00293,0.00293,0.00293,0.01074,0.00586,0.003906,0.004883,0.01074,0.000977,0.0737,0.04102,0.0166,0.003906,0.00879
0.001953,0.00293,0.003906,0.01074,0.004883,0.00586,0.00586,0.009766,0.000977,0.07324,0.042,0.01563,0.003906,0.007812
0.00293,0.00293,0.003906,0.01074,0.004883,0.004883,0.006836,0.01172,0.000977,0.07275,0.042,0.0166,0.003906,0.007812
0.00293,0.00293,0.003906,0.01074,0.004883,0.004883,0.00586,0.01074,0.001953,0.0713,0.042,0.0166,0.003906,0.007812
0.001953,0.001953,0.003906,0.01172,0.004883,0.004883,0.00586,0.01172,0.000977,0.06934,0.04297,0.01758,0.003906,0.00879
0.00293,0.001953,0.003906,0.01074,0.004883,0.00586,0.00586,0.01172,0.000977,0.0679,0.042,0.01855,0.004883,0.007812
0.00293,0.00293,0.003906,0.01074,0.003906,0.004883,0.006836,0.01172,0.000977,0.0669,0.042,0.01953,0.003906,0.00879
0.00293,0.00293,0.004883,0.01074,0.004883,0.00586,0.006836,0.01172,0.001953,0.0674,0.042,0.01953,0.00586,0.007812
0.003906,0.00293,0.004883,0.01074,0.00293,0.004883,0.006836,0.012695,0.000977,0.0659,0.042,0.02051,0.00586,0.00879
0.00293,0.00293,0.003906,0.01074,0.004883,0.00586,0.006836,0.012695,0.001953,0.06445,0.042,0.01953,0.004883,0.007812
0.00293,0.00293,0.004883,0.01172,0.003906,0.00586,0.00586,0.01367,0.001953,0.062,0.04297,0.01953,0.00586,0.00879
0.00293,0.00293,0.003906,0.01172,0.003906,0.004883,0.006836,0.01367,0.00293,0.06104,0.04297,0.02051,0.00586,0.00879
0.001953,0.003906,0.004883,0.01172,0.003906,0.003906,0.006836,0.012695,0.000977,0.05908,0.04297,0.01855,0.00586,0.00879
0.001953,0.003906,0.00293,0.01074,0.003906,0.004883,0.006836,0.012695,0.001953,0.05762,0.04395,0.01953,0.006836,0.00879
0.00293,0.00293,0.003906,0.01074,0.003906,0.003906,0.006836,0.012695,0.000977,0.05615,0.04297,0.01855,0.006836,0.009766
0.001953,0.001953,0.003906,0.01172,0.003906,0.003906,0.006836,0.01172,0.001953,0.05518,0.04395,0.01758,0.007812,0.009766
0.001953,0.003906,0.003906,0.01074,0.003906,0.003906,0.006836,0.01172,0.001953,0.05322,0.04492,0.0166,0.006836,0.009766
0.00293,0.00293,0.00293,0.01172,0.003906,0.004883,0.007812,0.01172,0.001953,0.05176,0.04395,0.01563,0.006836,0.00879
0.00293,0.003906,0.003906,0.01074,0.00293,0.003906,0.006836,0.01172,0.001953,0.05078,0.04492,0.0166,0.00586,0.00879
0.00293,0.003906,0.00293,0.01074,0.00293,0.003906,0.006836,0.01074,0.001953,0.0498,0.04492,0.01563,0.00586,0.00879
0.00293,0.00293,0.001953,0.009766,0.001953,0.003906,0.007812,0.009766,0.001953,0.04883,0.04492,0.01465,0.004883,0.00879
0.00293,0.00293,0.00293,0.00879,0.00293,0.00293,0.006836,0.009766,0.001953,0.04785,0.0459,0.012695,0.00586,0.009766
0.00293,0.00293,0.00293,0.00879,0.00293,0.001953,0.00879,0.01074,0.001953,0.0459,0.0459,0.01367,0.00586,0.007812
0.00293,0.00293,0.001953,0.00879,0.00293,0.00293,0.007812,0.01074,0.001953,0.0454,0.0459,0.01367,0.004883,0.007812
0.003906,0.00293,0.001953,0.00879,0.00293,0.003906,0.007812,0.009766,0.00293,0.04492,0.04688,0.012695,0.004883,0.00879
0.001953,0.003906,0.001953,0.00879,0.00293,0.00293,0.006836,0.009766,0.001953,0.04443,0.04688,0.01172,0.00586,0.007812
0.00293,0.00293,0.000977,0.00879,0.001953,0.00293,0.006836,0.01074,0.00293,0.04395,0.04785,0.01172,0.00586,0.00879
0.003906,0.001953,0.000977,0.007812,0.00293,0.003906,0.006836,0.01074,0.001953,0.04346,0.0459,0.01172,0.00586,0.00879
0.00293,0.001953,0.000977,0.00879,0.00293,0.003906,0.00586,0.009766,0.000977,0.04297,0.04492,0.012695,0.00586,0.007812
0.00293,0.001953,0.001953,0.007812,0.00293,0.003906,0.006836,0.00879,0.00293,0.04248,0.04395,0.012695,0.00586,0.00879
0.001953,0.001953,0.000977,0.006836,0.00293,0.00293,0.00586,0.00879,0.001953,0.04297,0.0459,0.012695,0.00586,0.00879
0.001953,0.001953,0.000977,0.006836,0.00293,0.003906,0.004883,0.00879,0.001953,0.042,0.04492,0.01367,0.00586,0.00879
0.00293,0.00293,0.000977,0.006836,0.00293,0.00293,0.003906,0.00879,0.001953,0.042,0.0459,0.01172,0.00586,0.00879
0.00293,0.001953,0.001953,0.006836,0.00293,0.00293,0.004883,0.00879,0.001953,0.042,0.0459,0.01172,0.00586,0.00879
0.001953,0.00293,0.001953,0.006836,0.00293,0.003906,0.004883,0.00879,0.001953,0.04248,0.0459,0.01074,0.00586,0.00879
0.001953,0.001953,0.000977,0.006836,0.003906,0.003906,0.003906,0.00879,0.00293,0.042,0.04688,0.01172,0.004883,0.00879
