DDPG_small,DDPG_small_plus,DDPG_small_ultra,DDPG_medium,DDPG_medium_plus,DDPG_medium_ultra,DDPG_large,DDPG_large_plus,DDPG_large_ultra,MALA,fisher_MALA,rwm,NUTS_1c,NUTS_4c
0.3418,0.1982,0.3467,0.00879,0.287,0.009766,0.1621,0.3438,0.3408,0.3232,0.3477,0.00293,0.3418,0.1533
0.3418,0.1982,0.3467,0.00879,0.287,0.009766,0.1621,0.3438,0.3408,0.3232,0.3477,0.00293,0.3418,0.1533
0.3418,0.1982,0.3457,0.00879,0.2861,0.009766,0.1621,0.3438,0.3408,0.3232,0.3477,0.00293,0.3418,0.1533
0.3418,0.1982,0.3457,0.00879,0.2852,0.009766,0.1621,0.3438,0.3408,0.3232,0.3477,0.00293,0.3418,0.1533
0.3418,0.1982,0.3457,0.00879,0.2852,0.009766,0.1621,0.3438,0.3408,0.3232,0.3477,0.00293,0.3418,0.1533
0.3418,0.1982,0.3457,0.00879,0.2852,0.009766,0.1621,0.3438,0.3408,0.3232,0.3477,0.00293,0.3418,0.1533
0.3418,0.1982,0.3467,0.00879,0.2842,0.009766,0.1621,0.3438,0.3408,0.3232,0.3477,0.00293,0.3418,0.1533
0.3418,0.1982,0.3467,0.00879,0.2832,0.009766,0.1621,0.3438,0.3408,0.3232,0.3477,0.00293,0.3418,0.1533
0.3418,0.1982,0.3467,0.00879,0.2832,0.009766,0.1611,0.3438,0.3408,0.3232,0.3477,0.00293,0.3418,0.1533
0.3418,0.1982,0.3467,0.00879,0.2832,0.009766,0.1611,0.3438,0.3408,0.3232,0.3477,0.00293,0.3418,0.1533
0.3418,0.1982,0.3467,0.00879,0.2822,0.009766,0.1611,0.3438,0.3408,0.3232,0.3477,0.00293,0.3418,0.1533
0.3418,0.1982,0.3457,0.00879,0.2822,0.009766,0.1611,0.3438,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.1982,0.3457,0.00879,0.2812,0.009766,0.1611,0.3438,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.1982,0.3457,0.00879,0.2812,0.009766,0.1611,0.3438,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.1982,0.3457,0.00879,0.2812,0.009766,0.1611,0.3438,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.1992,0.3457,0.00879,0.2803,0.009766,0.1611,0.3438,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.1992,0.3467,0.00879,0.2793,0.009766,0.1611,0.3438,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.1992,0.3467,0.00879,0.2793,0.009766,0.1611,0.3438,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.1992,0.3467,0.00879,0.2793,0.009766,0.1611,0.3438,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.1992,0.3467,0.00879,0.2793,0.009766,0.1611,0.3438,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.1992,0.3467,0.00879,0.2783,0.009766,0.1611,0.3438,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.1992,0.3467,0.00879,0.2773,0.009766,0.1611,0.3438,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.1992,0.3467,0.00879,0.2773,0.009766,0.1611,0.3438,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2002,0.3457,0.00879,0.2773,0.009766,0.1611,0.3438,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2002,0.3457,0.00879,0.2764,0.00879,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2002,0.3457,0.00879,0.2764,0.00879,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2764,0.009766,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2764,0.00879,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2764,0.00879,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2764,0.00879,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2764,0.00879,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2764,0.00879,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2764,0.00879,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2764,0.00879,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2764,0.00879,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2764,0.00879,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2773,0.00879,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2773,0.007812,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2773,0.007812,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2773,0.007812,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2773,0.007812,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2773,0.007812,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2773,0.007812,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2773,0.007812,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2773,0.006836,0.1621,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2012,0.3457,0.00879,0.2773,0.006836,0.1621,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2021,0.3457,0.00879,0.2773,0.006836,0.1621,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2021,0.3457,0.00879,0.2773,0.006836,0.1621,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2021,0.3457,0.00879,0.2783,0.006836,0.1621,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2021,0.3457,0.00879,0.2783,0.006836,0.1621,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2021,0.3457,0.00879,0.2783,0.006836,0.1621,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2021,0.3457,0.00879,0.2783,0.006836,0.1621,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2021,0.3457,0.00879,0.2783,0.006836,0.1621,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3457,0.00879,0.2783,0.006836,0.1621,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3457,0.00879,0.2783,0.006836,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3457,0.00879,0.2783,0.006836,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3457,0.00879,0.2783,0.006836,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3457,0.00879,0.2783,0.006836,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3457,0.00879,0.2783,0.007812,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3457,0.00879,0.2783,0.007812,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3457,0.00879,0.2783,0.007812,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3447,0.00879,0.2783,0.006836,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3447,0.00879,0.2783,0.006836,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3447,0.00879,0.2783,0.006836,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3447,0.00879,0.2783,0.006836,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3447,0.00879,0.2783,0.006836,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3447,0.00879,0.2783,0.006836,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3447,0.00879,0.2783,0.006836,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3447,0.00879,0.2783,0.006836,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3447,0.00879,0.2783,0.006836,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3447,0.00879,0.2783,0.006836,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3447,0.00879,0.2783,0.006836,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3447,0.00879,0.2783,0.00586,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3447,0.00879,0.2783,0.00586,0.1611,0.3428,0.3408,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3447,0.00879,0.2783,0.00586,0.1611,0.3428,0.3408,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2031,0.3447,0.00879,0.2783,0.00586,0.1611,0.3428,0.3398,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2041,0.3447,0.00879,0.2783,0.004883,0.1611,0.3428,0.3398,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2041,0.3447,0.00879,0.2783,0.004883,0.1611,0.3428,0.3398,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2041,0.3447,0.00879,0.2783,0.004883,0.1611,0.3428,0.3398,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2041,0.3447,0.00879,0.2783,0.004883,0.1602,0.3438,0.3398,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2041,0.3447,0.00879,0.2783,0.004883,0.1602,0.3438,0.3398,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2041,0.3447,0.00879,0.2783,0.004883,0.1602,0.3438,0.3398,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2041,0.3447,0.00879,0.2793,0.004883,0.1602,0.3438,0.3398,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2041,0.3447,0.00879,0.2793,0.004883,0.1602,0.3438,0.3398,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2793,0.004883,0.1602,0.3438,0.3398,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2793,0.004883,0.1602,0.3438,0.3398,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2793,0.004883,0.1602,0.3438,0.3398,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2793,0.004883,0.1602,0.3438,0.3398,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2793,0.00586,0.1602,0.3438,0.3398,0.3242,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2793,0.00586,0.1602,0.3438,0.3398,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2793,0.00586,0.1602,0.3438,0.3408,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2793,0.00586,0.1602,0.3438,0.3398,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2793,0.00586,0.1602,0.3438,0.3408,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2793,0.004883,0.1602,0.3438,0.3408,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2793,0.00586,0.1602,0.3438,0.3408,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2793,0.00586,0.1602,0.3438,0.3408,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2803,0.004883,0.1611,0.3438,0.3408,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2803,0.004883,0.1611,0.3438,0.3408,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2803,0.004883,0.1611,0.3438,0.3408,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2803,0.004883,0.1611,0.3438,0.3408,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2803,0.004883,0.1611,0.3438,0.3408,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2803,0.004883,0.1611,0.3438,0.3408,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2803,0.004883,0.1611,0.3438,0.3408,0.3252,0.3477,0.00293,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2803,0.003906,0.1611,0.3438,0.3408,0.3252,0.3477,0.001953,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2803,0.004883,0.1611,0.3438,0.3408,0.3252,0.3477,0.001953,0.3418,0.1533
0.3418,0.2051,0.3447,0.00879,0.2803,0.004883,0.1602,0.3438,0.3408,0.3252,0.3477,0.001953,0.3418,0.1533
0.3418,0.206,0.3447,0.00879,0.2803,0.004883,0.1602,0.3438,0.3408,0.3252,0.3477,0.001953,0.3418,0.1533
0.3418,0.206,0.3447,0.00879,0.2803,0.004883,0.1602,0.3438,0.3408,0.3252,0.3477,0.001953,0.3418,0.1533
0.3418,0.206,0.3447,0.00879,0.2803,0.004883,0.1602,0.3438,0.3408,0.3252,0.3477,0.001953,0.3418,0.1533
0.3418,0.206,0.3447,0.00879,0.2803,0.004883,0.1602,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.206,0.3447,0.00879,0.2803,0.003906,0.1611,0.3438,0.3408,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.206,0.3447,0.00879,0.2803,0.003906,0.1611,0.3438,0.3408,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.206,0.3447,0.00879,0.2803,0.003906,0.1611,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.206,0.3447,0.00879,0.2803,0.003906,0.1611,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3447,0.00879,0.2803,0.003906,0.1611,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3447,0.00879,0.2803,0.003906,0.1611,0.3428,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3447,0.00879,0.2803,0.003906,0.1602,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3447,0.00879,0.2803,0.003906,0.1602,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3447,0.00879,0.2803,0.003906,0.1602,0.3438,0.3408,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.207,0.3447,0.00879,0.2803,0.003906,0.1611,0.3428,0.3408,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.207,0.3447,0.00879,0.2803,0.003906,0.1611,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3447,0.00879,0.2803,0.003906,0.1611,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3447,0.00879,0.2803,0.003906,0.1611,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3447,0.00879,0.2803,0.003906,0.1611,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3447,0.00879,0.2803,0.003906,0.1611,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3447,0.00879,0.2803,0.003906,0.1611,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3447,0.00879,0.2803,0.003906,0.1611,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3457,0.00879,0.2803,0.003906,0.1602,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3457,0.00879,0.2803,0.003906,0.1602,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3447,0.00879,0.2803,0.003906,0.1602,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3447,0.00879,0.2803,0.003906,0.1602,0.3438,0.3408,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.207,0.3457,0.00879,0.2803,0.003906,0.1602,0.3438,0.3398,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3457,0.00879,0.2812,0.003906,0.1602,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3447,0.00879,0.2812,0.003906,0.1602,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3457,0.00879,0.2812,0.003906,0.1602,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3457,0.00879,0.2812,0.003906,0.1602,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3457,0.00879,0.2812,0.003906,0.1602,0.3428,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.207,0.3457,0.00879,0.2812,0.003906,0.1602,0.3428,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.208,0.3457,0.00879,0.2812,0.003906,0.1602,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.208,0.3457,0.00879,0.2812,0.003906,0.1602,0.3438,0.3408,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.208,0.3457,0.00879,0.2812,0.003906,0.1611,0.3438,0.3408,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.208,0.3457,0.00879,0.2812,0.003906,0.1611,0.3428,0.3408,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.208,0.3457,0.00879,0.2812,0.003906,0.1611,0.3428,0.3408,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.208,0.3457,0.00879,0.2822,0.003906,0.1611,0.3428,0.3408,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.208,0.3457,0.00879,0.2822,0.003906,0.1611,0.3428,0.3408,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.208,0.3457,0.00879,0.2822,0.003906,0.1611,0.3428,0.3408,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.208,0.3457,0.00879,0.2822,0.003906,0.1602,0.3428,0.3408,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.209,0.3457,0.00879,0.2822,0.003906,0.1611,0.3428,0.3408,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.209,0.3457,0.00879,0.2822,0.003906,0.1611,0.3428,0.3408,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.209,0.3457,0.00879,0.2822,0.00293,0.1602,0.3428,0.3408,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.209,0.3457,0.00879,0.2822,0.00293,0.1602,0.3428,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.209,0.3447,0.00879,0.2822,0.00293,0.1602,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2822,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2822,0.003906,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2822,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2822,0.003906,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2822,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2822,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2822,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2822,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2822,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2822,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2822,0.00293,0.1602,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2822,0.00293,0.1602,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2822,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2812,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2822,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2822,0.00293,0.1602,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2822,0.00293,0.1602,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.009766,0.2822,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.009766,0.2822,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3447,0.00879,0.2822,0.001953,0.1602,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.21,0.3457,0.00879,0.2822,0.001953,0.1602,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2109,0.3457,0.009766,0.2822,0.00293,0.1602,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2109,0.3457,0.009766,0.2822,0.00293,0.1602,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2109,0.3457,0.00879,0.2822,0.00293,0.1602,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2109,0.3457,0.009766,0.2822,0.00293,0.1602,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2109,0.3457,0.009766,0.2822,0.00293,0.1602,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2109,0.3457,0.009766,0.2822,0.00293,0.1602,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2109,0.3457,0.009766,0.2822,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2109,0.3457,0.009766,0.2822,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2109,0.3457,0.009766,0.2822,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2109,0.3457,0.009766,0.2822,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2119,0.3457,0.009766,0.2822,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2119,0.3457,0.009766,0.2832,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2119,0.3457,0.009766,0.2832,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.2119,0.3457,0.009766,0.2832,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.2119,0.3457,0.01074,0.2832,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.2119,0.3457,0.01074,0.2832,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.2119,0.3457,0.01074,0.2832,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.2129,0.3457,0.01074,0.2832,0.00293,0.1611,0.3438,0.3398,0.3262,0.3477,0.001953,0.3418,0.1533
0.3418,0.2129,0.3457,0.01074,0.2832,0.00293,0.1611,0.3428,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2119,0.3457,0.01074,0.2832,0.003906,0.1611,0.3428,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2129,0.3457,0.01074,0.2832,0.003906,0.1611,0.3428,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2129,0.3467,0.01074,0.2832,0.003906,0.1611,0.3428,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2129,0.3467,0.01074,0.2832,0.003906,0.1611,0.3428,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2129,0.3467,0.01074,0.2832,0.003906,0.1611,0.3428,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2129,0.3457,0.01074,0.2832,0.003906,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
0.3418,0.2119,0.3467,0.01074,0.2832,0.003906,0.1611,0.3438,0.3398,0.3262,0.3477,0.000977,0.3418,0.1533
