DDPG_small,DDPG_small_plus,DDPG_small_ultra,DDPG_medium,DDPG_medium_plus,DDPG_medium_ultra,DDPG_large,DDPG_large_plus,DDPG_large_ultra,MALA,fisher_MALA,rwm,NUTS_1c,NUTS_4c
0.004883,0.000977,0.000977,0.004883,0.001953,0.03027,0.000977,0.000977,0.000977,0.05957,0.001953,0.000977,0.0459,0.02051
0.004883,0.001953,0.001953,0.004883,0.000977,0.03027,0.000977,0.0,0.001953,0.0586,0.001953,0.000977,0.04492,0.02051
0.004883,0.001953,0.001953,0.003906,0.000977,0.03027,0.000977,-0.000977,0.000977,0.0586,0.001953,0.000977,0.04492,0.02051
0.004883,0.001953,0.001953,0.004883,0.001953,0.0293,0.000977,0.0,0.000977,0.05762,0.001953,0.000977,0.04492,0.02051
0.004883,0.001953,0.001953,0.004883,0.001953,0.0293,0.000977,0.0,0.001953,0.0586,0.00293,0.000977,0.04492,0.01953
0.004883,0.001953,0.001953,0.004883,0.001953,0.02832,0.000977,0.0,0.000977,0.05664,0.001953,0.000977,0.04492,0.02051
0.004883,0.001953,0.001953,0.004883,0.001953,0.02832,0.000977,0.0,0.000977,0.05664,0.00293,0.000977,0.04395,0.02051
0.004883,0.001953,0.00293,0.004883,0.001953,0.0293,0.001953,0.0,0.000977,0.05664,0.00293,0.001953,0.04395,0.02051
0.004883,0.001953,0.001953,0.00586,0.001953,0.02734,0.001953,0.0,0.001953,0.05664,0.00293,0.001953,0.04297,0.02051
0.004883,0.001953,0.001953,0.004883,0.001953,0.02832,0.001953,0.0,0.001953,0.05566,0.00293,0.000977,0.04297,0.02051
0.004883,0.001953,0.000977,0.00586,0.001953,0.02734,0.000977,-0.000977,0.000977,0.05566,0.00293,0.000977,0.04297,0.02051
0.004883,0.000977,0.001953,0.006836,0.001953,0.02637,0.000977,0.0,0.000977,0.05566,0.001953,0.000977,0.042,0.02051
0.004883,0.001953,0.001953,0.00586,0.00293,0.02734,0.000977,0.0,0.001953,0.05566,0.00293,0.000977,0.042,0.01953
0.004883,0.001953,0.001953,0.00586,0.001953,0.02539,0.000977,0.0,0.000977,0.05566,0.001953,0.000977,0.042,0.02051
0.004883,0.001953,0.001953,0.006836,0.000977,0.02637,0.000977,0.0,0.001953,0.0547,0.00293,0.0,0.042,0.01953
0.004883,0.001953,0.000977,0.00586,0.001953,0.02539,0.000977,0.0,0.000977,0.0547,0.00293,0.000977,0.04102,0.02051
0.004883,0.001953,0.001953,0.00586,0.001953,0.02539,0.000977,0.0,0.000977,0.0547,0.001953,0.000977,0.04102,0.02051
0.004883,0.001953,0.000977,0.00586,0.001953,0.02539,0.000977,0.0,0.001953,0.0547,0.00293,0.000977,0.04102,0.02051
0.004883,0.001953,0.000977,0.00586,0.001953,0.02441,0.000977,0.0,0.001953,0.0537,0.00293,0.000977,0.04102,0.02051
0.004883,0.000977,0.001953,0.004883,0.000977,0.02441,0.000977,0.0,0.001953,0.0537,0.00293,0.000977,0.04102,0.02051
0.004883,0.000977,0.001953,0.004883,0.001953,0.02344,0.000977,-0.000977,0.001953,0.0537,0.00293,0.000977,0.04102,0.02051
0.003906,0.001953,0.001953,0.004883,0.001953,0.02344,0.000977,0.0,0.001953,0.0547,0.00293,0.000977,0.04102,0.02148
0.004883,0.000977,0.001953,0.00586,0.001953,0.02344,0.000977,0.0,0.000977,0.05273,0.003906,0.000977,0.04004,0.02148
0.004883,0.000977,0.001953,0.004883,0.001953,0.02344,0.000977,0.0,0.001953,0.05273,0.003906,0.000977,0.03906,0.02148
0.004883,0.000977,0.001953,0.004883,0.001953,0.02344,0.0,-0.000977,0.001953,0.05273,0.003906,0.001953,0.03906,0.02051
0.004883,0.000977,0.000977,0.004883,0.001953,0.02246,0.000977,0.0,0.000977,0.05273,0.003906,0.001953,0.04004,0.02051
0.004883,0.001953,0.001953,0.00586,0.001953,0.02246,0.000977,0.0,0.000977,0.0537,0.004883,0.000977,0.04004,0.01953
0.004883,0.001953,0.000977,0.00586,0.001953,0.02246,0.001953,0.0,0.001953,0.0537,0.004883,0.000977,0.03906,0.02051
0.003906,0.000977,0.001953,0.00586,0.00293,0.02246,0.000977,0.0,0.001953,0.0537,0.003906,0.0,0.03906,0.02051
0.00293,0.000977,0.001953,0.00586,0.001953,0.02148,0.000977,0.0,0.001953,0.05273,0.004883,0.000977,0.03906,0.02051
0.003906,0.000977,0.001953,0.00586,0.001953,0.02148,0.000977,0.0,0.000977,0.0537,0.004883,0.0,0.0381,0.02051
0.003906,0.000977,0.001953,0.004883,0.000977,0.02246,0.000977,0.0,0.001953,0.0537,0.004883,0.000977,0.0381,0.02148
0.003906,0.000977,0.001953,0.004883,0.001953,0.02246,0.0,0.0,0.000977,0.05273,0.004883,0.000977,0.0381,0.02148
0.003906,0.000977,0.001953,0.004883,0.00293,0.02148,0.000977,0.0,0.000977,0.05273,0.004883,0.000977,0.0381,0.02148
0.003906,0.000977,0.001953,0.004883,0.00293,0.02148,0.0,0.000977,0.000977,0.0537,0.004883,0.000977,0.0381,0.02148
0.003906,0.000977,0.001953,0.004883,0.001953,0.02148,0.0,0.0,0.001953,0.0537,0.004883,0.000977,0.0381,0.02148
0.003906,0.000977,0.001953,0.004883,0.001953,0.02148,0.000977,0.0,0.001953,0.0537,0.004883,0.000977,0.0381,0.02148
0.003906,0.000977,0.001953,0.004883,0.000977,0.02051,0.0,0.0,0.001953,0.05273,0.004883,0.001953,0.03906,0.02148
0.00293,0.000977,0.001953,0.004883,0.001953,0.02051,0.0,0.0,0.001953,0.05176,0.00586,0.001953,0.03906,0.02148
0.003906,0.001953,0.001953,0.00586,0.001953,0.02051,0.0,0.0,0.000977,0.05176,0.004883,0.001953,0.0381,0.02148
0.003906,0.001953,0.001953,0.004883,0.001953,0.02051,0.0,0.0,0.001953,0.05273,0.004883,0.001953,0.0381,0.02148
0.003906,0.001953,0.001953,0.00586,0.001953,0.02051,0.0,0.0,0.000977,0.05273,0.004883,0.001953,0.0381,0.02148
0.003906,0.000977,0.001953,0.004883,0.001953,0.01953,0.000977,0.0,0.000977,0.05273,0.004883,0.001953,0.0381,0.02148
0.003906,0.000977,0.000977,0.004883,0.001953,0.02051,0.0,0.0,0.000977,0.05176,0.00586,0.001953,0.04004,0.02148
0.003906,0.001953,0.000977,0.003906,0.001953,0.02051,0.000977,0.0,0.0,0.05176,0.006836,0.000977,0.03906,0.02148
0.003906,0.000977,0.000977,0.004883,0.001953,0.02051,0.0,0.0,0.000977,0.05273,0.00586,0.000977,0.04004,0.02148
0.003906,0.000977,0.000977,0.003906,0.001953,0.02051,0.0,0.0,0.000977,0.05176,0.00586,0.001953,0.04004,0.02148
0.003906,0.000977,0.000977,0.004883,0.001953,0.02148,0.0,0.0,0.000977,0.05176,0.006836,0.000977,0.04004,0.02148
0.003906,0.000977,0.000977,0.004883,0.001953,0.02148,0.0,0.0,0.000977,0.05176,0.006836,0.000977,0.04004,0.02148
0.003906,0.000977,0.001953,0.004883,0.001953,0.02051,0.000977,0.0,0.000977,0.0498,0.00586,0.000977,0.04102,0.02148
0.00293,0.000977,0.001953,0.004883,0.00293,0.02051,0.0,0.0,0.0,0.05078,0.006836,0.000977,0.04102,0.02148
0.003906,0.0,0.000977,0.004883,0.00293,0.02148,0.000977,0.0,0.000977,0.05078,0.00586,0.000977,0.04102,0.02246
0.003906,0.000977,0.000977,0.004883,0.00293,0.02148,0.0,0.0,0.000977,0.05078,0.00586,0.000977,0.042,0.02246
0.003906,0.001953,0.001953,0.003906,0.001953,0.02148,0.0,0.0,0.000977,0.05078,0.004883,0.000977,0.04102,0.02246
0.003906,0.001953,0.000977,0.004883,0.00293,0.02246,0.000977,0.0,0.000977,0.04883,0.00586,0.000977,0.04102,0.02246
0.003906,0.000977,0.000977,0.004883,0.00293,0.02246,0.000977,0.0,0.000977,0.0498,0.004883,0.000977,0.04102,0.02246
0.00293,0.000977,0.000977,0.004883,0.00293,0.02246,0.0,0.0,0.000977,0.0498,0.004883,0.000977,0.04004,0.02246
0.00293,0.000977,0.000977,0.004883,0.00293,0.02246,0.0,0.0,0.000977,0.0498,0.004883,0.000977,0.04004,0.02344
0.003906,0.0,0.001953,0.004883,0.00293,0.02246,0.0,0.0,0.000977,0.04883,0.004883,0.000977,0.03906,0.02344
0.00293,0.0,0.000977,0.004883,0.00293,0.02246,0.000977,0.0,0.001953,0.04785,0.004883,0.001953,0.03906,0.02344
0.003906,0.000977,0.001953,0.004883,0.00293,0.02246,0.0,0.000977,0.001953,0.04785,0.004883,0.000977,0.03906,0.02344
0.003906,0.000977,0.001953,0.004883,0.001953,0.02344,0.0,0.0,0.000977,0.04883,0.004883,0.000977,0.0381,0.02344
0.003906,0.0,0.001953,0.004883,0.00293,0.02344,0.0,0.000977,0.001953,0.04883,0.004883,0.000977,0.0381,0.02344
0.00293,0.000977,0.001953,0.003906,0.001953,0.02344,0.0,0.000977,0.000977,0.0498,0.00586,0.000977,0.0371,0.02344
0.00293,0.000977,0.001953,0.003906,0.00293,0.02344,0.0,0.000977,0.000977,0.04883,0.004883,0.000977,0.0371,0.02344
0.00293,0.000977,0.001953,0.004883,0.001953,0.02441,0.0,0.000977,0.000977,0.04785,0.004883,0.000977,0.03516,0.02344
0.00293,0.000977,0.000977,0.004883,0.001953,0.02441,0.000977,0.000977,0.000977,0.04785,0.004883,0.000977,0.03613,0.02441
0.003906,0.000977,0.000977,0.004883,0.001953,0.02344,0.0,0.000977,0.000977,0.04688,0.004883,0.001953,0.03516,0.02441
0.003906,0.000977,0.001953,0.004883,0.001953,0.02441,0.0,0.000977,0.000977,0.04688,0.004883,0.001953,0.03418,0.02441
0.003906,0.000977,0.001953,0.003906,0.001953,0.02441,0.000977,0.001953,0.000977,0.04688,0.003906,0.001953,0.03418,0.02441
0.003906,0.000977,0.001953,0.003906,0.001953,0.02441,0.000977,0.000977,0.001953,0.04688,0.003906,0.001953,0.0332,0.02441
0.003906,0.000977,0.000977,0.004883,0.001953,0.02441,0.000977,0.000977,0.000977,0.04688,0.003906,0.000977,0.0332,0.02441
0.003906,0.000977,0.000977,0.004883,0.00293,0.02441,0.000977,0.000977,0.000977,0.04492,0.004883,0.000977,0.0332,0.02441
0.003906,0.000977,0.001953,0.004883,0.00293,0.02441,0.000977,0.000977,0.000977,0.0459,0.004883,0.001953,0.0332,0.02539
0.003906,0.000977,0.000977,0.004883,0.00293,0.02441,0.000977,0.000977,0.001953,0.0459,0.004883,0.001953,0.03223,0.02539
0.00293,0.000977,0.000977,0.004883,0.00293,0.02441,0.000977,0.0,0.001953,0.0459,0.003906,0.001953,0.0332,0.02539
0.003906,0.000977,0.000977,0.003906,0.00293,0.02441,0.000977,0.000977,0.001953,0.0459,0.003906,0.001953,0.0332,0.02539
0.003906,0.000977,0.000977,0.003906,0.00293,0.02441,0.000977,0.000977,0.000977,0.0459,0.003906,0.001953,0.0332,0.02539
0.003906,0.000977,0.000977,0.003906,0.00293,0.02441,0.000977,0.0,0.000977,0.04492,0.003906,0.001953,0.0332,0.02539
0.003906,0.0,0.000977,0.003906,0.001953,0.02441,0.000977,0.0,0.000977,0.04492,0.003906,0.000977,0.0332,0.02637
0.003906,0.0,0.000977,0.004883,0.00293,0.02441,0.000977,0.000977,0.000977,0.04492,0.003906,0.000977,0.0332,0.02539
0.003906,0.0,0.000977,0.004883,0.00293,0.02344,0.000977,0.000977,0.000977,0.04492,0.003906,0.000977,0.03418,0.02637
0.004883,0.000977,0.000977,0.00586,0.00293,0.02344,0.000977,0.000977,0.000977,0.04395,0.003906,0.000977,0.03418,0.02637
0.003906,0.000977,0.000977,0.004883,0.00293,0.02441,0.0,0.000977,0.000977,0.04395,0.003906,0.000977,0.0332,0.02637
0.004883,0.000977,0.000977,0.004883,0.00293,0.02344,0.0,0.000977,0.000977,0.04395,0.003906,0.001953,0.0332,0.02637
0.004883,0.001953,0.001953,0.004883,0.00293,0.02344,0.000977,0.0,0.000977,0.04395,0.00293,0.000977,0.03418,0.02734
0.004883,0.001953,0.001953,0.003906,0.00293,0.02344,0.000977,0.0,0.000977,0.04395,0.00293,0.000977,0.03418,0.02734
0.004883,0.000977,0.001953,0.003906,0.00293,0.02246,0.000977,0.0,0.001953,0.04395,0.003906,0.000977,0.03418,0.02734
0.003906,0.000977,0.000977,0.003906,0.00293,0.02246,0.000977,0.0,0.001953,0.04395,0.003906,0.000977,0.03418,0.02832
0.003906,0.000977,0.000977,0.004883,0.00293,0.02246,0.000977,0.0,0.001953,0.04395,0.003906,0.000977,0.03418,0.02734
0.004883,0.001953,0.001953,0.004883,0.00293,0.02246,0.000977,0.000977,0.001953,0.04297,0.003906,0.001953,0.03418,0.02734
0.003906,0.000977,0.001953,0.004883,0.00293,0.02246,0.000977,0.0,0.001953,0.04395,0.003906,0.000977,0.03418,0.02832
0.004883,0.000977,0.001953,0.004883,0.00293,0.02246,0.0,0.0,0.001953,0.04395,0.00293,0.001953,0.0332,0.02832
0.004883,0.000977,0.001953,0.004883,0.00293,0.02246,0.000977,0.0,0.001953,0.04395,0.00293,0.000977,0.03418,0.02832
0.004883,0.000977,0.000977,0.004883,0.00293,0.02148,0.0,0.000977,0.000977,0.042,0.00293,0.000977,0.0332,0.02832
0.004883,0.000977,0.001953,0.00586,0.00293,0.02148,0.000977,0.000977,0.001953,0.042,0.001953,0.000977,0.0332,0.02832
0.00586,0.000977,0.001953,0.004883,0.001953,0.02148,0.0,0.000977,0.001953,0.042,0.00293,0.000977,0.03418,0.02832
0.004883,0.000977,0.000977,0.004883,0.001953,0.02246,0.0,0.000977,0.001953,0.04297,0.00293,0.000977,0.03418,0.02832
0.004883,0.000977,0.001953,0.004883,0.001953,0.02246,0.0,0.0,0.001953,0.04297,0.00293,0.0,0.0332,0.02832
0.004883,0.000977,0.001953,0.004883,0.001953,0.02246,0.0,0.0,0.001953,0.04297,0.00293,0.000977,0.0332,0.0293
0.004883,0.000977,0.001953,0.004883,0.001953,0.02246,0.0,0.0,0.001953,0.04297,0.00293,0.000977,0.03418,0.0293
0.004883,0.000977,0.000977,0.004883,0.001953,0.02246,0.0,0.0,0.001953,0.042,0.00293,0.000977,0.03516,0.0293
0.003906,0.000977,0.000977,0.004883,0.001953,0.02246,0.0,0.0,0.001953,0.04102,0.00293,0.000977,0.03418,0.0293
0.003906,0.000977,0.000977,0.004883,0.001953,0.02246,0.0,0.0,0.000977,0.04102,0.00293,0.000977,0.03418,0.0293
0.004883,0.000977,0.000977,0.004883,0.001953,0.02246,0.0,0.0,0.000977,0.042,0.00293,0.000977,0.03418,0.0293
0.003906,0.0,0.000977,0.004883,0.001953,0.02246,0.0,0.0,0.001953,0.042,0.00293,0.000977,0.0332,0.0293
0.003906,0.000977,0.000977,0.00586,0.001953,0.02246,-0.000977,0.0,0.000977,0.042,0.00293,0.000977,0.03418,0.0293
0.004883,0.000977,0.000977,0.004883,0.001953,0.02246,0.0,0.0,0.000977,0.042,0.00293,0.000977,0.03418,0.03027
0.004883,0.000977,0.000977,0.00586,0.001953,0.02246,-0.000977,0.000977,0.000977,0.04297,0.00293,0.000977,0.03516,0.03027
0.004883,0.000977,0.000977,0.00586,0.00293,0.02246,0.0,0.000977,0.000977,0.042,0.00293,0.000977,0.03516,0.03027
0.004883,0.000977,0.000977,0.004883,0.001953,0.02148,-0.000977,0.000977,0.000977,0.04297,0.001953,0.000977,0.03516,0.03027
0.004883,0.0,0.000977,0.00586,0.001953,0.02148,0.0,0.000977,0.000977,0.042,0.00293,0.000977,0.03613,0.0293
0.004883,0.000977,0.000977,0.00586,0.001953,0.02246,0.0,0.000977,0.001953,0.042,0.00293,0.000977,0.03613,0.03027
0.004883,0.0,0.001953,0.00586,0.00293,0.02051,0.0,0.000977,0.001953,0.04297,0.00293,0.000977,0.03613,0.0293
0.004883,0.0,0.001953,0.00586,0.001953,0.02148,0.0,0.0,0.001953,0.04297,0.00293,0.000977,0.0371,0.03027
0.004883,0.000977,0.001953,0.004883,0.001953,0.02051,0.0,0.000977,0.001953,0.042,0.00293,0.000977,0.0371,0.03125
0.004883,0.000977,0.001953,0.004883,0.000977,0.02148,0.0,0.000977,0.001953,0.04102,0.00293,0.000977,0.0371,0.03027
0.004883,0.000977,0.001953,0.00586,0.000977,0.02148,0.0,0.000977,0.001953,0.04102,0.00293,0.0,0.0371,0.03027
0.004883,0.000977,0.001953,0.00586,0.001953,0.02051,0.0,0.0,0.001953,0.042,0.00293,0.000977,0.0381,0.03027
0.004883,0.000977,0.001953,0.00586,0.001953,0.02051,0.000977,0.000977,0.001953,0.042,0.00293,0.000977,0.0381,0.03027
0.004883,0.000977,0.001953,0.00586,0.000977,0.02051,0.0,0.000977,0.000977,0.042,0.00293,0.000977,0.0381,0.03027
0.004883,0.0,0.000977,0.004883,0.001953,0.02051,0.0,0.000977,0.000977,0.042,0.00293,0.0,0.0381,0.03125
0.004883,0.0,0.001953,0.003906,0.001953,0.02051,0.0,0.0,0.001953,0.042,0.00293,0.000977,0.0381,0.03027
0.004883,0.0,0.001953,0.004883,0.001953,0.02148,0.0,0.000977,0.001953,0.042,0.00293,0.000977,0.03906,0.03027
0.004883,0.0,0.000977,0.004883,0.001953,0.02148,0.0,0.0,0.000977,0.042,0.00293,0.000977,0.03906,0.03027
0.004883,0.0,0.000977,0.00586,0.000977,0.02246,0.0,0.000977,0.001953,0.042,0.00293,0.000977,0.03906,0.03125
0.004883,0.0,0.000977,0.004883,0.001953,0.02246,0.0,0.0,0.001953,0.04297,0.00293,0.000977,0.03906,0.03125
0.00586,0.0,0.000977,0.004883,0.001953,0.02246,0.0,0.0,0.001953,0.042,0.00293,0.000977,0.03906,0.03027
0.00586,0.000977,0.001953,0.004883,0.001953,0.02246,0.0,0.0,0.001953,0.042,0.00293,0.000977,0.04004,0.03125
0.00586,0.0,0.000977,0.004883,0.001953,0.02246,0.0,0.0,0.001953,0.042,0.00293,0.000977,0.04004,0.03125
0.00586,0.0,0.000977,0.003906,0.001953,0.02246,0.0,0.0,0.001953,0.042,0.00293,0.000977,0.04004,0.03027
0.00586,0.000977,0.000977,0.003906,0.001953,0.02246,0.0,0.000977,0.000977,0.042,0.00293,0.0,0.04004,0.03027
0.00586,0.0,0.000977,0.003906,0.001953,0.02246,0.000977,0.000977,0.000977,0.042,0.00293,0.0,0.04102,0.03027
0.00586,0.0,0.000977,0.004883,0.001953,0.02246,0.0,0.000977,0.001953,0.042,0.00293,0.000977,0.04102,0.03027
0.00586,0.000977,0.001953,0.004883,0.001953,0.02344,0.0,0.000977,0.001953,0.042,0.00293,0.000977,0.04102,0.03027
0.00586,0.000977,0.000977,0.004883,0.000977,0.02344,0.0,0.000977,0.001953,0.04297,0.00293,0.000977,0.04102,0.0293
0.00586,0.000977,0.001953,0.004883,0.001953,0.02344,0.0,0.0,0.001953,0.042,0.00293,0.0,0.042,0.0293
0.006836,0.000977,0.001953,0.004883,0.001953,0.02344,0.0,0.000977,0.001953,0.042,0.00293,0.0,0.042,0.0293
0.00586,0.001953,0.001953,0.003906,0.001953,0.02344,0.0,0.000977,0.00293,0.042,0.00293,0.000977,0.042,0.0293
0.006836,0.001953,0.001953,0.004883,0.001953,0.02344,0.0,0.000977,0.00293,0.04297,0.00293,0.0,0.042,0.0293
0.00586,0.001953,0.001953,0.003906,0.001953,0.02344,0.0,0.000977,0.001953,0.042,0.00293,0.0,0.042,0.0293
0.004883,0.001953,0.001953,0.003906,0.001953,0.02344,0.0,0.000977,0.001953,0.042,0.00293,0.000977,0.04102,0.02832
0.004883,0.001953,0.001953,0.003906,0.000977,0.02441,0.0,0.0,0.001953,0.04102,0.00293,0.000977,0.042,0.02832
0.00586,0.001953,0.001953,0.003906,0.001953,0.02441,0.0,0.0,0.001953,0.04102,0.00293,0.000977,0.04297,0.02832
0.004883,0.000977,0.001953,0.004883,0.001953,0.02539,0.0,0.0,0.001953,0.04102,0.00293,0.000977,0.042,0.0293
0.004883,0.000977,0.001953,0.003906,0.000977,0.02539,0.0,0.0,0.000977,0.04102,0.00293,0.0,0.042,0.02832
0.004883,0.000977,0.00293,0.003906,0.001953,0.02441,0.000977,0.0,0.000977,0.04102,0.00293,0.000977,0.042,0.02832
0.00586,0.000977,0.00293,0.003906,0.001953,0.02441,0.000977,0.0,0.001953,0.04004,0.00293,0.000977,0.04102,0.0293
0.004883,0.0,0.001953,0.004883,0.001953,0.02441,0.000977,0.0,0.001953,0.04004,0.00293,0.0,0.042,0.0293
0.004883,0.000977,0.001953,0.003906,0.001953,0.02441,0.000977,0.000977,0.001953,0.04102,0.00293,0.000977,0.04297,0.0293
0.004883,0.000977,0.001953,0.003906,0.001953,0.02539,0.000977,0.0,0.001953,0.04004,0.00293,0.000977,0.04297,0.0293
0.004883,0.000977,0.000977,0.003906,0.001953,0.02539,0.000977,0.0,0.001953,0.04004,0.00293,0.000977,0.042,0.02832
0.004883,0.001953,0.000977,0.003906,0.000977,0.02539,0.000977,0.0,0.001953,0.03906,0.00293,0.001953,0.04297,0.02832
0.004883,0.000977,0.000977,0.003906,0.001953,0.02441,0.0,0.0,0.001953,0.03906,0.00293,0.000977,0.04297,0.02832
0.004883,0.000977,0.001953,0.003906,0.001953,0.02539,0.0,0.000977,0.000977,0.03906,0.00293,0.000977,0.04297,0.02832
0.004883,0.000977,0.001953,0.003906,0.001953,0.02539,0.0,0.000977,0.001953,0.03906,0.00293,0.000977,0.04297,0.02832
0.004883,0.000977,0.001953,0.003906,0.00293,0.02539,0.0,0.000977,0.001953,0.03906,0.00293,0.0,0.04297,0.02832
0.004883,0.000977,0.001953,0.003906,0.001953,0.02539,0.000977,0.0,0.001953,0.03906,0.001953,0.0,0.04395,0.02832
0.004883,0.000977,0.001953,0.003906,0.001953,0.02539,0.000977,0.0,0.001953,0.03906,0.001953,0.000977,0.04395,0.02832
0.004883,0.0,0.00293,0.004883,0.001953,0.02637,0.000977,0.000977,0.000977,0.03906,0.001953,0.000977,0.04395,0.02734
0.004883,0.000977,0.001953,0.003906,0.00293,0.02637,0.0,0.0,0.000977,0.03906,0.001953,0.000977,0.04492,0.02734
0.004883,0.000977,0.001953,0.003906,0.00293,0.02637,0.000977,0.0,0.000977,0.03906,0.001953,0.000977,0.04492,0.02734
0.004883,0.0,0.000977,0.003906,0.00293,0.02637,0.000977,0.000977,0.000977,0.03906,0.001953,0.000977,0.04492,0.02734
0.004883,0.0,0.001953,0.003906,0.001953,0.02734,0.000977,0.0,0.000977,0.03906,0.00293,0.000977,0.04492,0.02734
0.004883,0.0,0.001953,0.004883,0.00293,0.02734,0.000977,0.0,0.000977,0.03906,0.00293,0.000977,0.04492,0.02734
0.003906,0.000977,0.00293,0.003906,0.00293,0.02734,0.0,0.0,0.001953,0.03906,0.001953,0.000977,0.04492,0.02637
0.004883,0.000977,0.001953,0.003906,0.001953,0.02734,0.000977,0.0,0.000977,0.03906,0.001953,0.0,0.0459,0.02637
0.003906,0.000977,0.000977,0.004883,0.001953,0.02734,0.000977,0.0,0.001953,0.03906,0.001953,0.0,0.04492,0.02637
0.003906,0.000977,0.001953,0.003906,0.001953,0.02637,0.0,0.0,0.001953,0.03906,0.001953,0.0,0.0459,0.02637
0.004883,0.000977,0.001953,0.004883,0.001953,0.02637,0.0,0.000977,0.001953,0.04004,0.001953,0.000977,0.0459,0.02637
0.004883,0.000977,0.001953,0.004883,0.00293,0.02637,0.0,0.0,0.000977,0.04004,0.001953,0.000977,0.0459,0.02637
0.004883,0.000977,0.001953,0.004883,0.001953,0.02637,0.0,0.000977,0.001953,0.04004,0.001953,0.000977,0.04688,0.02637
0.004883,0.000977,0.001953,0.004883,0.00293,0.02539,0.0,0.000977,0.001953,0.04004,0.001953,0.000977,0.04785,0.02539
0.004883,0.000977,0.001953,0.004883,0.00293,0.02539,0.0,0.0,0.000977,0.04004,0.001953,0.000977,0.04785,0.02637
0.004883,0.000977,0.001953,0.004883,0.00293,0.02539,0.0,0.0,0.000977,0.04004,0.001953,0.000977,0.04688,0.02539
0.004883,0.001953,0.000977,0.004883,0.00293,0.02539,0.000977,0.0,0.000977,0.04102,0.001953,0.000977,0.04688,0.02539
0.004883,0.001953,0.000977,0.003906,0.001953,0.02539,0.000977,0.0,0.000977,0.04102,0.001953,0.000977,0.04785,0.02539
0.004883,0.000977,0.000977,0.003906,0.001953,0.02539,0.000977,0.000977,0.000977,0.04004,0.001953,0.000977,0.04883,0.02539
0.004883,0.000977,0.001953,0.003906,0.001953,0.02539,0.0,0.0,0.000977,0.04102,0.00293,0.000977,0.04785,0.02637
0.004883,0.000977,0.000977,0.003906,0.001953,0.02441,0.000977,0.0,0.000977,0.04004,0.00293,0.000977,0.04785,0.02539
0.00586,0.000977,0.000977,0.004883,0.00293,0.02441,0.0,0.0,0.000977,0.04102,0.00293,0.000977,0.04785,0.02539
0.00586,0.000977,0.001953,0.004883,0.00293,0.02441,0.000977,0.0,0.000977,0.04102,0.00293,0.000977,0.04785,0.02539
0.004883,0.000977,0.000977,0.003906,0.00293,0.02441,0.0,0.0,0.000977,0.04004,0.00293,0.000977,0.04785,0.02637
0.004883,0.000977,0.000977,0.003906,0.00293,0.02441,0.0,0.000977,0.000977,0.04004,0.00293,0.000977,0.04785,0.02539
0.003906,0.000977,0.000977,0.003906,0.00293,0.02539,0.0,0.000977,0.000977,0.04004,0.00293,0.000977,0.04785,0.02539
0.003906,0.0,0.001953,0.003906,0.00293,0.02539,0.0,0.000977,0.000977,0.03906,0.001953,0.000977,0.04785,0.02539
0.004883,0.000977,0.000977,0.003906,0.00293,0.02441,0.0,0.0,0.000977,0.03906,0.001953,0.000977,0.04785,0.02539
0.004883,0.000977,0.001953,0.003906,0.00293,0.02441,0.0,0.0,0.000977,0.03906,0.001953,0.000977,0.04785,0.02441
0.004883,0.001953,0.000977,0.003906,0.00293,0.02441,-0.000977,0.0,0.000977,0.03906,0.001953,0.000977,0.04785,0.02539
0.004883,0.001953,0.000977,0.003906,0.00293,0.02344,0.0,0.0,0.000977,0.03906,0.00293,0.000977,0.04785,0.02539
0.004883,0.001953,0.001953,0.003906,0.00293,0.02441,0.0,0.0,0.000977,0.0381,0.00293,0.000977,0.04785,0.02539
0.004883,0.000977,0.000977,0.003906,0.00293,0.02441,-0.000977,0.000977,0.000977,0.0381,0.00293,0.0,0.04785,0.02539
0.004883,0.001953,0.000977,0.00293,0.001953,0.02441,0.0,0.000977,0.000977,0.0381,0.00293,0.0,0.04785,0.02539
0.004883,0.001953,0.001953,0.00293,0.001953,0.02441,0.0,0.000977,0.001953,0.0381,0.00293,0.0,0.04785,0.02539
0.004883,0.000977,0.000977,0.00293,0.001953,0.02441,0.0,0.000977,0.000977,0.0381,0.00293,0.000977,0.04785,0.02441
0.004883,0.001953,0.000977,0.003906,0.001953,0.02441,-0.000977,0.0,0.000977,0.0381,0.00293,0.000977,0.04785,0.02441
0.004883,0.001953,0.000977,0.003906,0.00293,0.02441,0.0,0.000977,0.000977,0.0381,0.003906,0.000977,0.04785,0.02441
0.004883,0.000977,0.001953,0.004883,0.001953,0.02441,0.0,0.000977,0.000977,0.03906,0.00293,0.000977,0.04688,0.02441
0.004883,0.001953,0.000977,0.003906,0.001953,0.02441,0.0,0.000977,0.000977,0.03906,0.003906,0.000977,0.04688,0.02441
0.004883,0.000977,0.000977,0.004883,0.00293,0.02441,-0.000977,0.0,0.000977,0.0381,0.003906,0.000977,0.04688,0.02441
0.004883,0.000977,0.000977,0.004883,0.001953,0.02539,0.0,0.0,0.000977,0.0371,0.00293,0.000977,0.04688,0.02441
0.004883,0.000977,0.000977,0.004883,0.000977,0.02441,0.0,0.0,0.000977,0.0371,0.00293,0.000977,0.04785,0.02441
